,Tweets,id,date,likes,retweets,place
0,-&gt; I have interview at 8.30 AM I need sharing taxi I have my Covid test ok ,1363783093593788422,2021-02-22 09:30:02,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
1,It was a great opprtunity to get the first and second does of covid 19 Vaccine at our university campus. Thanks UAE ANDAmity University Dubai @ Amity University Dubai ,1363780228401618948,2021-02-22 09:18:38,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
2," 5* Dubai - Atlantis, The Palm deal from £1,484pp  ONLY £30pp deposit 27 Aug - 6 Sep 2021 10 nights room only fly from 5* sea views ATOL protected COVID-19 cover Book here:  ",1363777719067172864,2021-02-22 09:08:40,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
3,A noticeable decline in a number of daily reported cases and deaths of Globally and in GCC from last week's data. ,1363770439990996992,2021-02-22 08:39:45,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
4,For a person COVID positive now become negative after how many days he can take First dose of COVID vaccination,1363752188141441024,2021-02-22 07:27:13,2,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
5,I'm at COVID-19 Testing Station in Dubai ,1363744126466981889,2021-02-22 06:55:11,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
6,Covid Birthday  ,1363649870016376833,2021-02-22 00:40:39,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='1084f57235955000', url='https://api.twitter.com/1.1/geo/id/1084f57235955000.json', place_type='poi', name='American Hospital / المستشفى الامريكي', full_name='American Hospital / المستشفى الامريكي', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[55.31289816119422, 25.235375061958838], [55.31289816119422, 25.235375061958838], [55.31289816119422, 25.235375061958838], [55.31289816119422, 25.235375061958838]]]), attributes={})"
7,Hysterically laugh-crying every time I see a tiktok joke about corona coming back in 2040 🥲,1363601070417608706,2021-02-21 21:26:44,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
8,Indians have won from covid-19 in india,1363570200621285376,2021-02-21 19:24:04,0,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
9,Taken right before messed everything up.. ,1363569845292392448,2021-02-21 19:22:39,1,0,"Place(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2afd56fcd0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
